battery,bioname,conductivity,createdAt,light,localname,moisture,temperature,timestamp,id
100,Solanum lycopersicum var. cerasiforme,4784,2024-05-07 04:39:18.152895+07:00,0,Cherry Tomato,60,26.4,1715031559091,-NxEqBeP83zl-pdqWJOr
100,Solanum lycopersicum var. cerasiforme,4802,2024-05-07 04:44:21.107509+07:00,0,Cherry Tomato,60,26.2,1715031862025,-NxErLbuGx95mQkjh4y3
100,Solanum lycopersicum var. cerasiforme,4802,2024-05-07 04:49:24.087474+07:00,0,Cherry Tomato,60,26.2,1715032164948,-NxEsVZzSk-RZ0wK4HN_
100,Solanum lycopersicum var. cerasiforme,4802,2024-05-07 04:54:27.104665+07:00,0,Cherry Tomato,60,26.2,1715032467965,-NxEteYMVZT3aDXiLib4
100,Solanum lycopersicum var. cerasiforme,4802,2024-05-07 04:59:30.091929+07:00,0,Cherry Tomato,60,26.2,1715032771056,-NxEuoYLI94QkbJj3HZV
100,Solanum lycopersicum var. cerasiforme,4802,2024-05-07 05:04:33.177710+07:00,0,Cherry Tomato,60,26.2,1715033074233,-NxEvyZh_zi2anZpJSuh
100,Solanum lycopersicum var. cerasiforme,4802,2024-05-07 05:09:37.113589+07:00,0,Cherry Tomato,60,26.2,1715033377990,-NxEx7iwRqRe8ALN8anc
100,Solanum lycopersicum var. cerasiforme,4802,2024-05-07 05:14:40.051679+07:00,3,Cherry Tomato,60,26.2,1715033680939,-NxEyHgOHZuXXPxrMqdt
100,Solanum lycopersicum var. cerasiforme,4820,2024-05-07 05:19:43.126214+07:00,0,Cherry Tomato,60,26.0,1715033984610,-NxEzRpDsZ0JuXFibAaT
100,Solanum lycopersicum var. cerasiforme,4811,2024-05-07 05:24:47.088648+07:00,0,Cherry Tomato,60,26.1,1715034287942,-NxF-ast6jxKuvGTJduO
100,Solanum lycopersicum var. cerasiforme,4820,2024-05-07 05:29:50.100927+07:00,0,Cherry Tomato,60,26.0,1715034590929,-NxF0kqt7TrU9eAt_PYm
100,Solanum lycopersicum var. cerasiforme,4811,2024-05-07 05:34:53.096644+07:00,0,Cherry Tomato,60,26.1,1715034893974,-NxF1upYIFcUQZm1EVyf
100,Solanum lycopersicum var. cerasiforme,4811,2024-05-07 05:39:56.118636+07:00,0,Cherry Tomato,60,26.1,1715035197017,-NxF33p3eZS_DWaV4X8V
100,Solanum lycopersicum var. cerasiforme,4829,2024-05-07 05:44:59.080343+07:00,0,Cherry Tomato,60,25.9,1715035500416,-NxF4Dthf5Vp0b8Liycw
100,Solanum lycopersicum var. cerasiforme,4829,2024-05-07 05:50:03.056050+07:00,21,Cherry Tomato,60,25.9,1715035803932,-NxF5O-7jMDHSdw_Nzma
100,Solanum lycopersicum var. cerasiforme,4829,2024-05-07 05:55:06.126559+07:00,39,Cherry Tomato,60,25.9,1715036106948,-NxF6Xyd0SwOOEWLbUSv
100,Solanum lycopersicum var. cerasiforme,4829,2024-05-07 06:00:09.016624+07:00,17,Cherry Tomato,60,25.9,1715036409889,-NxF7gw3p2SVWMQaTyva
100,Solanum lycopersicum var. cerasiforme,4829,2024-05-07 06:05:12.093789+07:00,37,Cherry Tomato,60,25.9,1715036713139,-NxF8qyTBUTfvBRUMDDa
100,Solanum lycopersicum var. cerasiforme,4829,2024-05-07 06:10:16.121856+07:00,151,Cherry Tomato,60,25.9,1715037016939,-NxFA08Qyiy82uvb7reY
100,Solanum lycopersicum var. cerasiforme,4811,2024-05-07 06:15:19.025016+07:00,213,Cherry Tomato,60,26.1,1715037319903,-NxFBA61_dmohcVHT9Mf
100,Solanum lycopersicum var. cerasiforme,4811,2024-05-07 06:20:22.047567+07:00,228,Cherry Tomato,60,26.1,1715037622952,-NxFCK5NkIs9wx73fi80
100,Solanum lycopersicum var. cerasiforme,4811,2024-05-07 06:25:25.040398+07:00,339,Cherry Tomato,60,26.1,1715037925926,-NxFDU2sAZ-0vO-hBBO_
100,Solanum lycopersicum var. cerasiforme,4802,2024-05-07 06:30:28.058164+07:00,525,Cherry Tomato,60,26.2,1715038228935,-NxFEd22UvrfXorlBmjo
100,Solanum lycopersicum var. cerasiforme,4793,2024-05-07 06:35:31.059871+07:00,540,Cherry Tomato,60,26.3,1715038531885,-NxFFn-QNL5-8rHwLMf0
100,Solanum lycopersicum var. cerasiforme,4793,2024-05-07 06:40:34.048624+07:00,537,Cherry Tomato,60,26.3,1715038834907,-NxFGwybjkNJsCYIMHIz
100,Solanum lycopersicum var. cerasiforme,4793,2024-05-07 06:45:38.056373+07:00,634,Cherry Tomato,59,26.3,1715039138879,-NxFI6BeMt0vUuSMEOoa
100,Solanum lycopersicum var. cerasiforme,4775,2024-05-07 06:50:42.009472+07:00,731,Cherry Tomato,59,26.5,1715039442882,-NxFJGPhOkhUhucMQB1M
100,Solanum lycopersicum var. cerasiforme,4766,2024-05-07 06:55:45.002137+07:00,714,Cherry Tomato,59,26.6,1715039745924,-NxFKQOj8QDFpL1HpcSK
100,Solanum lycopersicum var. cerasiforme,4757,2024-05-07 07:00:48.158794+07:00,728,Cherry Tomato,59,26.7,1715040049123,-NxFL_QBYMbeIiQIwZc6
100,Solanum lycopersicum var. cerasiforme,4739,2024-05-07 07:05:52.008631+07:00,760,Cherry Tomato,60,26.9,1715040353119,-NxFMjdITDOgaP6NZ-5Y
100,Solanum lycopersicum var. cerasiforme,4739,2024-05-07 07:10:56.032605+07:00,858,Cherry Tomato,60,26.9,1715040656922,-NxFNtnviufvtKQTeTsm
100,Solanum lycopersicum var. cerasiforme,4739,2024-05-07 07:15:58.973686+07:00,921,Cherry Tomato,59,26.9,1715040959867,-NxFP2lX3WS02LkjevUs
100,Solanum lycopersicum var. cerasiforme,4730,2024-05-07 07:21:01.989367+07:00,870,Cherry Tomato,60,27.0,1715041262815,-NxFQCj7-atYA1nBma0F
100,Solanum lycopersicum var. cerasiforme,4730,2024-05-07 07:26:05.004056+07:00,854,Cherry Tomato,60,27.0,1715041565968,-NxFRMjrYKmWhkIbhVfQ
100,Solanum lycopersicum var. cerasiforme,4721,2024-05-07 07:31:07.952620+07:00,921,Cherry Tomato,60,27.1,1715041868793,-NxFSWfmiPx7TPtnJXZv
100,Solanum lycopersicum var. cerasiforme,4712,2024-05-07 07:36:10.942374+07:00,936,Cherry Tomato,60,27.2,1715042171795,-NxFTfe3EQkpdKiq2GFG
100,Solanum lycopersicum var. cerasiforme,4712,2024-05-07 07:41:14.033270+07:00,901,Cherry Tomato,60,27.2,1715042474904,-NxFUpe8D7nz3vSFk_Xb
100,Solanum lycopersicum var. cerasiforme,4703,2024-05-07 07:46:16.960626+07:00,870,Cherry Tomato,59,27.3,1715042777824,-NxFVzbCkLLrey1ThjpS
100,Solanum lycopersicum var. cerasiforme,4703,2024-05-07 07:51:19.944678+07:00,968,Cherry Tomato,60,27.3,1715043080795,-NxFX8_GrnfQPwMw7f0s
100,Solanum lycopersicum var. cerasiforme,4694,2024-05-07 07:56:22.924621+07:00,1206,Cherry Tomato,59,27.4,1715043383835,-NxFYIZFNo0CH6TTYdGn
100,Solanum lycopersicum var. cerasiforme,4685,2024-05-07 08:01:25.988312+07:00,1328,Cherry Tomato,59,27.5,1715043686867,-NxFZSY5O8aBk2Swnz0c
100,Solanum lycopersicum var. cerasiforme,4667,2024-05-07 08:06:28.907223+07:00,1202,Cherry Tomato,59,27.7,1715043990815,-NxF_bkDomcscjYIz5Rk
100,Solanum lycopersicum var. cerasiforme,4649,2024-05-07 08:11:32.959280+07:00,1375,Cherry Tomato,60,27.9,1715044294066,-NxFalm4qeU5v7T6AGgO
100,Solanum lycopersicum var. cerasiforme,4649,2024-05-07 08:16:37.037574+07:00,1206,Cherry Tomato,60,27.9,1715044598146,-NxFbw0dHPaOwrtklbsr
100,Solanum lycopersicum var. cerasiforme,4640,2024-05-07 08:21:40.867484+07:00,1123,Cherry Tomato,60,28.0,1715044901814,-NxFd59IAv69e98aCQ5Q
100,Solanum lycopersicum var. cerasiforme,4622,2024-05-07 08:26:43.964073+07:00,1092,Cherry Tomato,60,28.2,1715045204967,-NxFeFAG8wIQB_bhCncX
81,Solanum lycopersicum var. cerasiforme,4613,2024-05-07 08:33:22.746845+07:00,1010,Cherry Tomato,60,28.3,1715045604365,-NxFflfnTIO4t6Teh51t
81,Solanum lycopersicum var. cerasiforme,325,2024-05-07 08:34:37.109387+07:00,233,Cherry Tomato,0,28.3,1715045678376,-NxFg2kI064LyDN9N_3R
81,Solanum lycopersicum var. cerasiforme,3952,2024-05-07 08:39:40.593933+07:00,1107,Cherry Tomato,38,28.4,1715045981822,-NxFhCpjWgA52bhpjzYI
81,Solanum lycopersicum var. cerasiforme,3963,2024-05-07 08:44:44.656341+07:00,1025,Cherry Tomato,38,28.6,1715046285538,-NxFiMzArcaXcGjB2Mch
81,Solanum lycopersicum var. cerasiforme,3963,2024-05-07 08:49:47.644348+07:00,1044,Cherry Tomato,38,28.6,1715046588739,-NxFjX-iu76HHB2Snd9N
81,Solanum lycopersicum var. cerasiforme,3981,2024-05-07 08:54:51.608051+07:00,1015,Cherry Tomato,38,28.7,1715046892798,-NxFkgESxJcw6t4qvM09
81,Solanum lycopersicum var. cerasiforme,3939,2024-05-07 08:59:55.598424+07:00,945,Cherry Tomato,38,28.9,1715047196544,-NxFlqOZb-6EkFTGjTsv
81,Solanum lycopersicum var. cerasiforme,3991,2024-05-07 09:04:58.624342+07:00,915,Cherry Tomato,38,28.9,1715047499618,-NxFn-OBt2N82rH8MQZz
81,Solanum lycopersicum var. cerasiforme,3965,2024-05-07 09:10:02.616788+07:00,950,Cherry Tomato,38,28.9,1715047803563,-NxFo9aDndtVIy6q7jO5
81,Solanum lycopersicum var. cerasiforme,3932,2024-05-07 09:15:05.633790+07:00,950,Cherry Tomato,38,29.0,1715048106771,-NxFpJbqUJ75mgxyM7UE
81,Solanum lycopersicum var. cerasiforme,3924,2024-05-07 09:20:09.596591+07:00,866,Cherry Tomato,38,29.1,1715048411420,-NxFqU-Iq3UZbhveoKbv
81,Solanum lycopersicum var. cerasiforme,3941,2024-05-07 09:25:13.674981+07:00,851,Cherry Tomato,38,29.2,1715048714724,-NxFrd2ELucbfx3aMDHE
81,Solanum lycopersicum var. cerasiforme,3897,2024-05-07 09:30:17.731664+07:00,950,Cherry Tomato,38,29.1,1715049019518,-NxFsnRm0dx4ISuac7WR
81,Solanum lycopersicum var. cerasiforme,3994,2024-05-07 09:35:21.590510+07:00,886,Cherry Tomato,38,29.2,1715049322782,-NxFtxV1-3d20xrEBVZs
81,Solanum lycopersicum var. cerasiforme,3960,2024-05-07 09:40:25.608837+07:00,821,Cherry Tomato,39,29.3,1715049626777,-NxFv6i2TaXge48ZEzZR
81,Solanum lycopersicum var. cerasiforme,3944,2024-05-07 09:45:29.562406+07:00,803,Cherry Tomato,39,29.5,1715049930445,-NxFwGqqdr65aUTRNPPH
81,Solanum lycopersicum var. cerasiforme,3970,2024-05-07 09:50:35.591162+07:00,854,Cherry Tomato,39,29.5,1715050236578,-NxFxRaDju1osHGqwFpF
81,Solanum lycopersicum var. cerasiforme,3962,2024-05-07 09:55:38.568347+07:00,870,Cherry Tomato,39,29.6,1715050539439,-NxFyaXL0JNLsgVUsroT
81,Solanum lycopersicum var. cerasiforme,3954,2024-05-07 10:00:41.582965+07:00,803,Cherry Tomato,39,29.7,1715050842486,-NxFzkWW0vpVxXMAB-OP
81,Solanum lycopersicum var. cerasiforme,3946,2024-05-07 10:05:44.542835+07:00,788,Cherry Tomato,40,29.8,1715051145525,-NxG-uVIjbjmZmXruQsL
81,Solanum lycopersicum var. cerasiforme,3964,2024-05-07 10:10:47.606055+07:00,823,Cherry Tomato,39,29.9,1715051448540,-NxG13TY9Z23WujYimVX
81,Solanum lycopersicum var. cerasiforme,3964,2024-05-07 10:15:50.544326+07:00,839,Cherry Tomato,39,29.9,1715051751573,-NxG2DT3TvtX0VcGpDEz
81,Solanum lycopersicum var. cerasiforme,3905,2024-05-07 10:20:53.620445+07:00,757,Cherry Tomato,39,30.0,1715052054429,-NxG3NPKM4OX8Iwj22kP
81,Solanum lycopersicum var. cerasiforme,3956,2024-05-07 10:25:56.562308+07:00,788,Cherry Tomato,39,30.0,1715052357545,-NxG4XP8Uu18rmMflhvf
81,Solanum lycopersicum var. cerasiforme,3948,2024-05-07 10:30:59.522463+07:00,839,Cherry Tomato,39,30.1,1715052660477,-NxG5gMVrfrWpWPjBac2
81,Solanum lycopersicum var. cerasiforme,3923,2024-05-07 10:36:02.614374+07:00,854,Cherry Tomato,40,30.1,1715052964541,-NxG6qaRymsLlxsL-X4m
81,Solanum lycopersicum var. cerasiforme,3881,2024-05-07 10:41:06.566135+07:00,804,Cherry Tomato,40,30.3,1715053267623,-NxG8-aI0HWjGzAQylMt
100,Solanum lycopersicum var. cerasiforme,3983,2024-05-07 20:11:55.964763+07:00,0,Cherry Tomato,38,29.0,1715087517144,-NxIAeHsBngFHWu5YkgT
100,Solanum lycopersicum var. cerasiforme,3916,2024-05-07 20:17:00.956069+07:00,0,Cherry Tomato,38,29.2,1715087821899,-NxIBogYv8F9K-Cy1ekg
90,Solanum lycopersicum var. cerasiforme,3072,2024-05-08 21:43:12.392206+07:00,0,Cherry Tomato,36,29.5,1715179393753,-NxNe85xJqEUQRlCPmSs
90,Solanum lycopersicum var. cerasiforme,3103,2024-05-08 21:48:16.581005+07:00,0,Cherry Tomato,36,29.6,1715179697616,-NxNfIHpR-CnmqlubsA2
90,Solanum lycopersicum var. cerasiforme,3096,2024-05-08 21:53:19.616608+07:00,0,Cherry Tomato,36,29.7,1715180000604,-NxNgSFvcf1liRTUwRRu
90,Solanum lycopersicum var. cerasiforme,3084,2024-05-08 21:58:22.520559+07:00,1,Cherry Tomato,37,29.9,1715180303501,-NxNhbCiO2TmsGoeshIf
90,Solanum lycopersicum var. cerasiforme,3084,2024-05-08 22:03:25.564699+07:00,0,Cherry Tomato,37,29.9,1715180606569,-NxNilBkpena7W4xg_RK
90,Solanum lycopersicum var. cerasiforme,3121,2024-05-08 22:08:28.509158+07:00,0,Cherry Tomato,37,29.9,1715180909414,-NxNjv8KAcM83Arkn912
90,Solanum lycopersicum var. cerasiforme,3090,2024-05-08 22:13:31.576767+07:00,1,Cherry Tomato,37,29.8,1715181212446,-NxNl477gYGAt6dsGNe4
90,Solanum lycopersicum var. cerasiforme,3084,2024-05-08 22:18:34.512635+07:00,1,Cherry Tomato,37,29.9,1715181515459,-NxNmE5bRCPMoL-jyFiP
90,Solanum lycopersicum var. cerasiforme,3047,2024-05-08 22:23:40.482927+07:00,0,Cherry Tomato,37,29.9,1715181821441,-NxNnOnUJlazZfjJDWNX
90,Solanum lycopersicum var. cerasiforme,3053,2024-05-08 22:28:43.517511+07:00,0,Cherry Tomato,37,29.8,1715182124418,-NxNoYlfv17Qi6HV8HwS
90,Solanum lycopersicum var. cerasiforme,3084,2024-05-08 22:33:46.559216+07:00,0,Cherry Tomato,37,29.9,1715182427469,-NxNphksUgkKdKLKe7OX
90,Solanum lycopersicum var. cerasiforme,3084,2024-05-08 22:38:55.685771+07:00,0,Cherry Tomato,37,29.9,1715182736672,-NxNqtFFFjWzYrtOfUWu
90,Solanum lycopersicum var. cerasiforme,3047,2024-05-08 22:44:00.507462+07:00,0,Cherry Tomato,37,29.9,1715183041669,-NxNs2hnJz4Ubszqie6S
90,Solanum lycopersicum var. cerasiforme,3047,2024-05-08 22:49:04.727461+07:00,0,Cherry Tomato,37,29.9,1715183346219,-NxNtD2YcZi1v3_wfr6Q
90,Solanum lycopersicum var. cerasiforme,3066,2024-05-08 22:54:08.536976+07:00,0,Cherry Tomato,37,29.6,1715183649425,-NxNuN4ukBQhnIDDsqsn
90,Solanum lycopersicum var. cerasiforme,3036,2024-05-08 22:59:11.630628+07:00,0,Cherry Tomato,37,29.5,1715183952498,-NxNvX4O-lDJCztGERbd
90,Solanum lycopersicum var. cerasiforme,3048,2024-05-08 23:04:16.495772+07:00,0,Cherry Tomato,36,29.3,1715184257431,-NxNwgX1Y45-G0HYrXJp
90,Solanum lycopersicum var. cerasiforme,3096,2024-05-08 23:09:19.549937+07:00,0,Cherry Tomato,36,29.1,1715184560588,-NxNxqXBzlj44KXnix-N
90,Solanum lycopersicum var. cerasiforme,3096,2024-05-08 23:14:23.559686+07:00,0,Cherry Tomato,36,29.1,1715184865273,-NxNz-jnLBq8zV6q5uli
90,Solanum lycopersicum var. cerasiforme,3103,2024-05-08 23:19:27.508749+07:00,0,Cherry Tomato,36,29.0,1715185168445,-NxO-9wfVzVH837QfZ7X
90,Solanum lycopersicum var. cerasiforme,3109,2024-05-08 23:24:30.550368+07:00,0,Cherry Tomato,37,28.9,1715185471410,-NxO0Ju3MYfnARABPivq
90,Solanum lycopersicum var. cerasiforme,3115,2024-05-08 23:29:34.510745+07:00,0,Cherry Tomato,35,28.8,1715185775349,-NxO1U6TJvRN0AhcPXdD
90,Solanum lycopersicum var. cerasiforme,3115,2024-05-08 23:34:37.490655+07:00,3,Cherry Tomato,36,28.8,1715186078414,-NxO2d62SyfOcP0nEE06
90,Solanum lycopersicum var. cerasiforme,3078,2024-05-08 23:39:40.519370+07:00,0,Cherry Tomato,36,28.8,1715186381508,-NxO3n5uFewx80oqxAFk
90,Solanum lycopersicum var. cerasiforme,3121,2024-05-08 23:44:43.588782+07:00,0,Cherry Tomato,35,28.7,1715186684682,-NxO4x6tNpGiacxb2Lhv
90,Solanum lycopersicum var. cerasiforme,3078,2024-05-08 23:49:48.491740+07:00,0,Cherry Tomato,35,28.8,1715186989355,-NxO66VHQq0AF1MgnKX6
90,Solanum lycopersicum var. cerasiforme,3078,2024-05-08 23:54:51.539373+07:00,3,Cherry Tomato,35,28.8,1715187292454,-NxO7GVLFTHtxp_pfvcC
90,Solanum lycopersicum var. cerasiforme,3109,2024-05-08 23:59:54.514697+07:00,0,Cherry Tomato,35,28.9,1715187595420,-NxO8QTC8KOtw0gdTa69
90,Solanum lycopersicum var. cerasiforme,3121,2024-05-09 00:04:57.415466+07:00,0,Cherry Tomato,35,28.7,1715187898297,-NxO9_PekdIbuLGUC-yb
90,Solanum lycopersicum var. cerasiforme,3062,2024-05-09 00:10:00.511136+07:00,0,Cherry Tomato,35,28.7,1715188201439,-NxOAjQBuyLy_tes4ujA
90,Solanum lycopersicum var. cerasiforme,3127,2024-05-09 00:15:03.458617+07:00,0,Cherry Tomato,36,28.6,1715188504354,-NxOBtMuZoEFiyAynfUZ
90,Solanum lycopersicum var. cerasiforme,3090,2024-05-09 00:20:06.436384+07:00,0,Cherry Tomato,35,28.6,1715188807312,-NxOD2KnwNatZKyhkoJG
90,Solanum lycopersicum var. cerasiforme,3084,2024-05-09 00:25:10.448738+07:00,0,Cherry Tomato,36,28.7,1715189111333,-NxOECZBEOr4i-11iKXr
90,Solanum lycopersicum var. cerasiforme,3068,2024-05-09 00:30:13.451464+07:00,3,Cherry Tomato,36,28.6,1715189420564,-NxOFO2sAtuwLDGreqk5
90,Solanum lycopersicum var. cerasiforme,3127,2024-05-09 00:35:23.506547+07:00,0,Cherry Tomato,36,28.6,1715189724386,-NxOGYEAgcNnDsF2huR_
90,Solanum lycopersicum var. cerasiforme,3097,2024-05-09 00:40:26.384928+07:00,0,Cherry Tomato,36,28.5,1715190027462,-NxOHhDeJ7Qk8Q_did33
90,Solanum lycopersicum var. cerasiforme,3097,2024-05-09 00:45:30.416952+07:00,0,Cherry Tomato,36,28.5,1715190331588,-NxOIrTpWAEVLMbhIiDi
90,Solanum lycopersicum var. cerasiforme,3133,2024-05-09 00:50:34.468867+07:00,0,Cherry Tomato,36,28.5,1715190635418,-NxOK0dx-9vfrA7zO_ZX
90,Solanum lycopersicum var. cerasiforme,3103,2024-05-09 00:55:37.391460+07:00,0,Cherry Tomato,36,28.4,1715190938302,-NxOLAaLFSrHF2jJTTeH
90,Solanum lycopersicum var. cerasiforme,3097,2024-05-09 01:00:40.477115+07:00,0,Cherry Tomato,36,28.5,1715191241464,-NxOMKbOTGLHO-RwJprP
90,Solanum lycopersicum var. cerasiforme,3080,2024-05-09 01:05:43.390282+07:00,0,Cherry Tomato,36,28.4,1715191544285,-NxONUYAPtnSZat6epiR
90,Solanum lycopersicum var. cerasiforme,3097,2024-05-09 01:10:47.391445+07:00,0,Cherry Tomato,36,28.5,1715191848296,-NxOOdlS43oLjDcbdji9
90,Solanum lycopersicum var. cerasiforme,3080,2024-05-09 01:15:50.425754+07:00,3,Cherry Tomato,36,28.4,1715192151448,-NxOPnldQ7N00BnN1vM5
90,Solanum lycopersicum var. cerasiforme,3074,2024-05-09 01:20:54.397895+07:00,0,Cherry Tomato,36,28.5,1715192455320,-NxOQxy3lygBN10OOhqX
90,Solanum lycopersicum var. cerasiforme,3080,2024-05-09 01:25:57.363724+07:00,0,Cherry Tomato,36,28.4,1715192758270,-NxOS6vhmJ7EBFrqx1Gy
90,Solanum lycopersicum var. cerasiforme,3109,2024-05-09 01:31:00.376926+07:00,0,Cherry Tomato,36,28.3,1715193061260,-NxOTGtuCbHoAYXqplxT
90,Solanum lycopersicum var. cerasiforme,3063,2024-05-09 01:36:03.422777+07:00,0,Cherry Tomato,36,28.3,1715193364297,-NxOUQsxb91JdVW3tOJT
90,Solanum lycopersicum var. cerasiforme,3086,2024-05-09 01:41:07.343455+07:00,0,Cherry Tomato,36,28.3,1715193668232,-NxOVa4oCmiu3QSztTSe
90,Solanum lycopersicum var. cerasiforme,3086,2024-05-09 01:46:10.349024+07:00,0,Cherry Tomato,36,28.3,1715193971469,-NxOWk78nTg77KKFhAIL
90,Solanum lycopersicum var. cerasiforme,3069,2024-05-09 01:51:14.378955+07:00,0,Cherry Tomato,36,28.2,1715194275224,-NxOXuH0JRYxpsl1pqHP
90,Solanum lycopersicum var. cerasiforme,3092,2024-05-09 01:56:18.374810+07:00,0,Cherry Tomato,36,28.2,1715194579243,-NxOZ3VLZR1N-JuUz0Kp
90,Solanum lycopersicum var. cerasiforme,3086,2024-05-09 02:01:21.420967+07:00,0,Cherry Tomato,36,28.3,1715194882281,-NxO_DUMjVq0wM8ZjhsY
90,Solanum lycopersicum var. cerasiforme,3063,2024-05-09 02:06:25.386464+07:00,0,Cherry Tomato,36,28.3,1715195186264,-NxOaNhF0BuFNHXZfBgq
90,Solanum lycopersicum var. cerasiforme,3074,2024-05-09 02:11:29.331815+07:00,0,Cherry Tomato,36,28.1,1715195490240,-NxObXupJeasffEONt1-
90,Solanum lycopersicum var. cerasiforme,3074,2024-05-09 02:16:32.311657+07:00,0,Cherry Tomato,36,28.1,1715195793142,-NxOcgrYKzm29awSpe_C
90,Solanum lycopersicum var. cerasiforme,3086,2024-05-09 02:21:35.404256+07:00,0,Cherry Tomato,36,28.3,1715196096355,-NxOdqt-mxfo4WOuhCD0
90,Solanum lycopersicum var. cerasiforme,3092,2024-05-09 02:26:38.335461+07:00,0,Cherry Tomato,36,28.2,1715196399451,-NxOf-t1Fj10qNpvWAjL
90,Solanum lycopersicum var. cerasiforme,3074,2024-05-09 02:31:42.291981+07:00,0,Cherry Tomato,36,28.1,1715196703184,-NxOgA1hzFxYo0Vymgle
90,Solanum lycopersicum var. cerasiforme,3074,2024-05-09 02:36:45.357062+07:00,0,Cherry Tomato,36,28.1,1715197006220,-NxOhK0wofCQj01S7BX-
90,Solanum lycopersicum var. cerasiforme,3046,2024-05-09 02:41:48.266664+07:00,0,Cherry Tomato,36,28.2,1715197309544,-NxOiU4FLpxg0hB6wYH1
90,Solanum lycopersicum var. cerasiforme,3069,2024-05-09 02:46:52.291454+07:00,0,Cherry Tomato,36,28.2,1715197613406,-NxOjdG6MFOkZ1ozCzm4
90,Solanum lycopersicum var. cerasiforme,3074,2024-05-09 02:51:56.302473+07:00,0,Cherry Tomato,35,28.1,1715197917185,-NxOknQeCw1MGc-UuAva
90,Solanum lycopersicum var. cerasiforme,3098,2024-05-09 02:56:59.406920+07:00,0,Cherry Tomato,36,28.1,1715198220286,-NxOlxQTlisQVQw9HZWm
90,Solanum lycopersicum var. cerasiforme,3080,2024-05-09 03:02:02.338970+07:00,0,Cherry Tomato,36,28.0,1715198523683,-NxOn6UEVYtaKTOH_fQq
90,Solanum lycopersicum var. cerasiforme,3080,2024-05-09 03:07:06.326046+07:00,0,Cherry Tomato,35,28.0,1715198827156,-NxOoG_zNCWGzwowZ8oB
90,Solanum lycopersicum var. cerasiforme,3080,2024-05-09 03:12:09.236887+07:00,4,Cherry Tomato,35,28.0,1715199130516,-NxOpQe3NmpagXScehJw
90,Solanum lycopersicum var. cerasiforme,3080,2024-05-09 03:17:13.283038+07:00,4,Cherry Tomato,35,28.0,1715199434204,-NxOq_n9Pr8zjVP53s8V
90,Solanum lycopersicum var. cerasiforme,3086,2024-05-09 03:22:16.228417+07:00,0,Cherry Tomato,35,27.9,1715199737104,-NxOrjjxm97RsPUZs8lS
90,Solanum lycopersicum var. cerasiforme,3104,2024-05-09 03:27:19.258390+07:00,0,Cherry Tomato,35,28.0,1715200040177,-NxOstjRUaDXnHVJGLgS
90,Solanum lycopersicum var. cerasiforme,3086,2024-05-09 03:32:22.260746+07:00,4,Cherry Tomato,35,27.9,1715200343126,-NxOu2h1F-8ITlanIBPN
90,Solanum lycopersicum var. cerasiforme,3064,2024-05-09 03:37:25.295433+07:00,3,Cherry Tomato,35,27.9,1715200646115,-NxOvCfL5UUauy6ZXmnj
90,Solanum lycopersicum var. cerasiforme,3076,2024-05-09 03:42:28.220186+07:00,0,Cherry Tomato,35,27.7,1715200949105,-NxOwMdTferqYGCZAaw7
90,Solanum lycopersicum var. cerasiforme,3041,2024-05-09 03:47:31.287297+07:00,0,Cherry Tomato,35,27.9,1715201252405,-NxOxWgcPz7JzwDx9Ekp
90,Solanum lycopersicum var. cerasiforme,3070,2024-05-09 03:52:35.232848+07:00,0,Cherry Tomato,35,27.8,1715201556103,-NxOyfptgr2Mx2dQ8b_f
90,Solanum lycopersicum var. cerasiforme,3053,2024-05-09 03:57:38.204844+07:00,1,Cherry Tomato,35,27.7,1715201859522,-NxOzpul4-to8u7ZR6Q0
90,Solanum lycopersicum var. cerasiforme,3098,2024-05-09 04:02:42.295196+07:00,0,Cherry Tomato,35,27.7,1715202163198,-NxP0-2nse_27Dvnu1Ev
90,Solanum lycopersicum var. cerasiforme,3104,2024-05-09 04:07:45.237363+07:00,0,Cherry Tomato,35,27.6,1715202466115,-NxP19-uaIHqiYE1yjZ2
90,Solanum lycopersicum var. cerasiforme,3088,2024-05-09 04:12:48.171490+07:00,3,Cherry Tomato,35,27.5,1715202769011,-NxP2IxKum8td5P7wZmW
90,Solanum lycopersicum var. cerasiforme,3059,2024-05-09 04:17:51.257675+07:00,0,Cherry Tomato,35,27.6,1715203072086,-NxP3Sww4ZFg5xn5QSyi
90,Solanum lycopersicum var. cerasiforme,3088,2024-05-09 04:22:54.187450+07:00,0,Cherry Tomato,35,27.5,1715203375042,-NxP4bufR9Euia0gdS7D
90,Solanum lycopersicum var. cerasiforme,3088,2024-05-09 04:27:57.204996+07:00,0,Cherry Tomato,35,27.5,1715203678077,-NxP5ltD-AQjzZoEi0x4
90,Solanum lycopersicum var. cerasiforme,3088,2024-05-09 04:33:00.159436+07:00,1,Cherry Tomato,35,27.5,1715203981064,-NxP6vrPViBmHVFibR10
90,Solanum lycopersicum var. cerasiforme,3064,2024-05-09 04:38:03.232501+07:00,4,Cherry Tomato,35,27.5,1715204284077,-NxP84qKZsB6ouHTxDmG
90,Solanum lycopersicum var. cerasiforme,3070,2024-05-09 04:43:06.192601+07:00,0,Cherry Tomato,35,27.4,1715204587033,-NxP9Eo5jfCOu-vrxyNX
