date,crop,plant_id,treatment,nitrogen_mg_kg,phosphorus_mg_kg,potassium_mg_kg,soil_ph,soil_moisture_pct,soil_temperature_c,soil_ec_us_cm,solar_radiation_w_m2,air_temperature_c,relative_humidity_pct,flower_count,fruit_count,harvested_fruit_count,total_harvest_weight_source_unit,quality_flag
2023-12-06,Tomato,135,T20_N2P0K1,31.0,43.0,87.0,6.69,22.0,23.2,436.0,39.4,22.3,58.6,5.0,2.0,0.0,0.0,ok
2023-12-20,Tomato,3,T21_N2P0K2,1.0,2.0,5.0,6.15,17.4,21.0,26.0,48.2,26.0,51.6,9.0,9.0,0.0,0.0,ok
2023-12-20,Tomato,3,T21_N2P0K2,10.0,15.0,30.0,6.73,22.3,22.6,153.0,46.8,26.2,55.9,9.0,9.0,0.0,0.0,ok
2023-12-20,Tomato,3,T21_N2P0K2,0.0,1.0,2.0,6.46,13.7,22.6,13.0,47.8,26.0,50.4,9.0,9.0,0.0,0.0,zero_sensor_value
2023-12-20,Tomato,19,T15_N1P1K2,5.0,8.0,16.0,6.67,14.7,24.6,84.0,38.3,27.1,52.0,12.0,7.0,0.0,0.0,ok
2023-12-20,Tomato,22,T3_N0P0K2,1.0,2.0,4.0,6.48,23.2,23.9,23.0,23.0,26.8,51.8,9.0,17.0,0.0,0.0,ok
2023-12-20,Tomato,38,T7_N0P2K0,5.0,8.0,15.0,6.54,16.7,23.0,79.0,53.5,26.8,50.0,16.0,14.0,0.0,0.0,ok
2023-12-20,Tomato,38,T7_N0P2K0,3.0,4.0,9.0,6.67,14.0,23.0,49.0,49.8,26.6,52.6,16.0,14.0,0.0,0.0,ok
2023-12-20,Tomato,38,T7_N0P2K0,1.0,2.0,4.0,6.45,12.3,23.8,22.0,50.4,27.2,51.0,16.0,14.0,0.0,0.0,ok
2023-12-20,Tomato,40,T10_N1P0K0,8.0,11.0,23.0,6.53,14.3,24.2,114.0,43.2,27.6,50.8,13.0,18.0,0.0,0.0,ok
2023-12-20,Tomato,40,T10_N1P0K0,0.0,1.0,2.0,6.54,12.1,24.2,13.0,45.5,27.9,46.0,13.0,18.0,0.0,0.0,zero_sensor_value
2023-12-20,Tomato,40,T10_N1P0K0,0.0,0.0,1.0,6.61,12.7,25.8,8.0,49.0,28.1,44.8,13.0,18.0,0.0,0.0,zero_sensor_value
2023-12-20,Tomato,43,T2_N0P0K1,9.0,13.0,26.0,6.67,20.9,24.2,134.0,21.3,26.7,52.1,16.0,17.0,0.0,0.0,ok
2023-12-20,Tomato,46,T6_N0P1K2,7.0,10.0,20.0,6.58,20.3,25.0,102.0,39.8,26.6,54.8,12.0,20.0,0.0,0.0,ok
2023-12-20,Tomato,49,T24_N2P1K2,3.0,5.0,10.0,6.76,22.5,25.0,53.0,33.5,26.3,54.6,15.0,20.0,0.0,0.0,ok
2023-12-20,Tomato,59,T9_N0P2K2,11.0,16.0,32.0,6.59,19.4,25.0,165.0,21.9,26.2,52.5,11.0,12.0,0.0,0.0,ok
2023-12-20,Tomato,60,T27_N2P2K2,15.0,21.0,42.0,6.74,23.4,25.4,212.0,25.6,26.2,54.3,14.0,18.0,0.0,0.0,ok
2023-12-20,Tomato,63,T26_N2P2K1,0.0,0.0,0.0,6.86,11.7,26.5,0.0,43.1,28.5,44.8,11.0,10.0,0.0,0.0,zero_sensor_value
2023-12-20,Tomato,63,T26_N2P2K1,0.0,0.0,1.0,6.64,9.2,25.4,6.0,48.6,28.5,45.9,11.0,10.0,0.0,0.0,zero_sensor_value
2023-12-20,Tomato,63,T26_N2P2K1,3.0,4.0,8.0,6.37,18.3,26.2,43.0,24.2,28.6,49.3,11.0,10.0,0.0,0.0,ok
2023-12-20,Tomato,70,T22_N2P1K0,3.0,5.0,11.0,6.74,22.8,23.8,54.0,14.4,26.4,52.5,11.0,17.0,0.0,0.0,ok
2023-12-20,Tomato,72,T17_N1P2K1,5.0,8.0,15.0,6.62,26.7,24.2,79.0,18.6,26.5,53.1,,,,,ok
2023-12-20,Tomato,75,T4_N0P1K0,18.0,25.0,50.0,6.61,24.8,24.6,256.0,14.1,26.5,54.4,12.0,10.0,0.0,0.0,ok
2023-12-20,Tomato,81,T12_N1P0K2,3.0,4.0,9.0,6.55,23.5,25.4,48.0,23.5,26.3,58.2,9.0,17.0,0.0,0.0,ok
2023-12-20,Tomato,92,T5_N0P1K1,8.0,11.0,23.0,6.82,21.6,24.2,118.0,41.0,26.2,53.1,16.0,9.0,0.0,0.0,ok
2023-12-20,Tomato,93,T11_N1P0K1,1.0,2.0,5.0,6.7,19.7,25.0,27.0,36.6,26.3,50.6,18.0,22.0,0.0,0.0,ok
2023-12-20,Tomato,100,T1_N0P0K0,2.0,2.0,6.0,6.57,14.4,25.0,29.0,34.2,26.0,59.8,12.0,15.0,0.0,0.0,ok
2023-12-20,Tomato,109,T8_N0P2K1,7.0,10.0,21.0,6.63,22.5,22.2,106.0,40.0,25.5,56.0,10.0,9.0,0.0,0.0,ok
2023-12-20,Tomato,112,T25_N2P2K0,9.0,13.0,26.0,6.79,25.6,22.2,134.0,41.2,25.6,51.4,9.0,4.0,0.0,0.0,ok
2023-12-20,Tomato,114,T23_N2P1K1,2.0,2.0,5.0,6.86,21.6,22.6,28.0,13.6,25.9,49.2,10.0,7.0,0.0,0.0,ok
2023-12-20,Tomato,120,T18_N1P2K2,10.0,14.0,29.0,6.51,21.9,23.0,145.0,19.5,26.2,54.8,12.0,12.0,0.0,0.0,ok
2023-12-20,Tomato,122,T14_N1P1K1,9.0,12.0,25.0,6.62,21.8,23.4,129.0,43.0,26.0,61.7,13.0,6.0,0.0,0.0,ok
2023-12-20,Tomato,123,T13_N1P1K0,1.0,1.0,2.0,6.75,14.0,24.2,14.0,52.3,26.0,52.1,15.0,15.0,0.0,0.0,ok
2023-12-20,Tomato,125,T16_N1P2K0,2.0,3.0,7.0,6.72,23.6,25.8,39.0,48.9,28.7,42.7,9.0,4.0,0.0,0.0,ok
2023-12-20,Tomato,125,T16_N1P2K0,1.0,2.0,5.0,6.67,20.6,25.8,26.0,27.9,28.3,43.4,9.0,4.0,0.0,0.0,ok
2023-12-20,Tomato,125,T16_N1P2K0,0.0,0.0,0.0,6.66,14.3,25.8,0.0,51.2,28.7,44.9,9.0,4.0,0.0,0.0,zero_sensor_value
2023-12-20,Tomato,127,T20_N2P0K1,9.0,13.0,27.0,6.81,25.1,22.6,136.0,20.6,26.4,50.0,10.0,9.0,0.0,0.0,ok
2023-12-20,Tomato,133,T19_N2P0K0,8.0,12.0,24.0,6.66,24.3,24.2,122.0,20.7,27.0,48.5,8.0,4.0,0.0,0.0,ok
2024-01-11,Tomato,1,T26_N2P2K1,25.0,35.0,71.0,6.34,17.7,23.6,360.0,19.7,27.2,54.2,,,,,ok
2024-01-11,Tomato,3,T21_N2P0K2,23.0,32.0,65.0,6.01,20.7,20.8,332.0,11.6,21.9,67.6,15.0,29.0,0.0,0.0,ok
2024-01-11,Tomato,4,T10_N1P0K0,30.0,41.0,84.0,6.47,16.3,23.2,421.0,21.7,27.1,48.5,,,,,ok
2024-01-11,Tomato,6,T7_N0P2K0,11.0,16.0,33.0,6.55,19.4,22.8,164.0,13.5,27.1,50.5,,,,,ok
2024-01-11,Tomato,7,T16_N1P2K0,21.0,30.0,60.0,6.57,19.9,22.2,298.0,37.0,27.2,52.2,,,,,ok
2024-01-11,Tomato,19,T15_N1P1K2,45.0,63.0,127.0,6.39,15.7,20.0,636.0,12.4,22.2,66.5,20.0,32.0,0.0,0.0,ok
2024-01-11,Tomato,22,T3_N0P0K2,45.0,64.0,128.0,6.22,23.4,20.0,642.0,13.7,22.4,64.2,15.0,36.0,0.0,0.0,ok
2024-01-11,Tomato,38,T7_N0P2K0,31.0,43.0,87.0,5.39,23.1,20.0,435.0,20.0,22.4,68.3,13.0,36.0,0.0,0.0,ok
2024-01-11,Tomato,40,T10_N1P0K0,29.0,41.0,82.0,5.71,22.7,20.0,415.0,20.3,22.5,69.2,10.0,36.0,0.0,0.0,ok
2024-01-11,Tomato,43,T2_N0P0K1,45.0,63.0,127.0,6.14,20.2,20.4,636.0,16.2,22.6,67.0,23.0,43.0,0.0,0.0,ok
2024-01-11,Tomato,46,T6_N0P1K2,45.0,63.0,127.0,6.1,24.4,20.4,634.0,19.5,22.7,64.4,21.0,40.0,0.0,0.0,ok
2024-01-11,Tomato,49,T24_N2P1K2,45.0,63.0,127.0,6.26,24.2,20.8,639.0,20.0,22.8,67.3,18.0,39.0,0.0,0.0,ok
2024-01-11,Tomato,59,T9_N0P2K2,45.0,63.0,127.0,6.55,25.2,20.8,637.0,20.2,22.7,63.6,11.0,36.0,0.0,0.0,ok
2024-01-11,Tomato,60,T27_N2P2K2,45.0,63.0,127.0,6.53,24.0,20.8,639.0,20.9,22.7,65.1,20.0,38.0,0.0,0.0,ok
2024-01-11,Tomato,62,T21_N2P0K2,45.0,63.0,127.0,6.3,18.6,23.6,635.0,65.9,27.1,54.3,,,,,ok
2024-01-11,Tomato,62,T21_N2P0K2,0.0,0.0,0.0,6.88,0.0,24.0,0.0,27.6,27.0,52.5,,,,,zero_sensor_value
2024-01-11,Tomato,63,T26_N2P2K1,45.0,63.0,127.0,6.33,22.6,20.8,635.0,21.0,22.8,65.5,12.0,27.0,0.0,0.0,ok
2024-01-11,Tomato,70,T22_N2P1K0,6.0,9.0,18.0,6.09,25.5,20.8,93.0,22.9,23.1,63.3,10.0,37.0,0.0,0.0,ok
2024-01-11,Tomato,72,T17_N1P2K1,28.0,39.0,79.0,6.08,18.2,20.8,395.0,22.8,23.0,64.9,12.0,42.0,0.0,0.0,ok
2024-01-11,Tomato,75,T4_N0P1K0,18.0,26.0,52.0,6.14,25.5,20.8,262.0,22.5,22.9,64.3,13.0,39.0,0.0,0.0,ok
2024-01-11,Tomato,81,T12_N1P0K2,27.0,38.0,77.0,6.05,23.2,20.4,388.0,21.9,22.9,68.2,14.0,33.0,0.0,0.0,ok
2024-01-11,Tomato,92,T5_N0P1K1,32.0,45.0,91.0,6.33,21.6,20.4,457.0,26.0,23.2,61.6,15.0,44.0,0.0,0.0,ok
2024-01-11,Tomato,93,T11_N1P0K1,45.0,64.0,128.0,6.36,23.1,20.4,639.0,26.7,23.2,64.1,6.0,39.0,0.0,0.0,ok
2024-01-11,Tomato,100,T1_N0P0K0,17.0,24.0,48.0,6.49,23.4,20.4,243.0,39.2,23.3,62.1,13.0,33.0,0.0,0.0,ok
2024-01-11,Tomato,109,T8_N0P2K1,25.0,35.0,71.0,6.54,22.7,21.6,354.0,26.4,26.5,59.5,16.0,39.0,0.0,0.0,ok
2024-01-11,Tomato,112,T25_N2P2K0,29.0,41.0,82.0,6.38,27.9,21.6,409.0,23.2,26.3,61.9,11.0,35.0,0.0,0.0,ok
2024-01-11,Tomato,114,T23_N2P1K1,31.0,44.0,89.0,6.23,23.7,21.6,446.0,56.4,26.0,59.4,26.0,38.0,0.0,0.0,ok
2024-01-11,Tomato,120,T18_N1P2K2,34.0,63.0,95.0,6.18,15.9,21.6,477.0,34.0,25.6,56.9,18.0,36.0,0.0,0.0,ok
2024-01-11,Tomato,122,T14_N1P1K1,30.0,42.0,85.0,6.28,22.9,20.8,425.0,58.0,24.6,73.5,17.0,33.0,0.0,0.0,ok
2024-01-11,Tomato,123,T13_N1P1K0,24.0,34.0,69.0,6.33,18.6,20.8,346.0,67.0,23.9,62.3,17.0,39.0,0.0,0.0,ok
2024-01-11,Tomato,125,T16_N1P2K0,25.0,35.0,72.0,6.5,22.0,20.8,362.0,31.9,23.5,62.7,15.0,32.0,0.0,0.0,ok
2024-01-11,Tomato,127,T20_N2P0K1,26.0,37.0,74.0,6.34,28.0,21.6,372.0,20.7,26.8,52.6,20.0,38.0,0.0,0.0,ok
2024-01-11,Tomato,133,T19_N2P0K0,21.0,29.0,59.0,6.21,24.9,21.6,295.0,52.0,27.0,54.0,16.0,32.0,0.0,0.0,ok
2024-01-18,Tomato,1,T26_N2P2K1,32.0,45.0,90.0,6.25,38.2,28.7,453.0,39.3,24.9,45.3,13.0,45.0,1.0,154.0,ok
2024-01-18,Tomato,7,T16_N1P2K0,13.0,19.0,37.0,6.32,32.5,23.8,190.0,45.1,25.1,47.1,10.0,43.0,0.0,0.0,ok
2024-01-18,Tomato,16,T3_N0P0K2,20.0,28.0,56.0,6.37,27.2,23.0,282.0,37.5,25.5,47.9,15.0,39.0,0.0,0.0,ok
2024-01-18,Tomato,17,T20_N2P0K1,31.0,44.0,88.0,6.25,32.3,22.6,443.0,31.2,25.9,47.5,23.0,41.0,3.0,322.0,ok
2024-01-18,Tomato,18,T8_N0P2K1,21.0,30.0,61.0,6.3,30.1,21.8,307.0,40.8,26.2,45.8,8.0,42.0,3.0,509.0,ok
2024-01-18,Tomato,19,T15_N1P1K2,22.0,31.0,63.0,6.4,26.2,22.2,310.0,39.9,26.6,43.9,22.0,34.0,0.0,0.0,ok
2024-01-18,Tomato,26,T25_N2P2K0,16.0,22.0,45.0,6.37,33.6,23.4,224.0,51.1,26.7,46.1,9.0,34.0,1.0,158.0,ok
2024-01-18,Tomato,30,T2_N0P0K1,22.0,30.0,62.0,6.37,37.2,23.0,310.0,47.5,27.0,48.9,14.0,39.0,0.0,0.0,ok
2024-01-18,Tomato,37,T23_N2P1K1,19.0,27.0,54.0,6.34,36.6,22.2,270.0,47.0,27.5,42.9,8.0,37.0,2.0,402.0,ok
2024-01-18,Tomato,40,T10_N1P0K0,26.0,36.0,72.0,6.36,33.8,22.2,362.0,49.3,27.6,43.1,10.0,37.0,7.0,1119.0,ok
2024-01-18,Tomato,45,T22_N2P1K0,19.0,27.0,54.0,6.46,33.3,24.2,275.0,53.2,28.3,38.6,5.0,32.0,0.0,0.0,ok
2024-01-18,Tomato,56,T12_N1P0K2,27.0,38.0,77.0,6.58,28.2,25.4,380.0,61.9,28.4,40.8,19.0,31.0,1.0,190.0,ok
2024-01-18,Tomato,57,T5_N0P1K1,18.0,26.0,53.0,6.28,35.6,24.6,267.0,56.9,28.4,41.6,15.0,41.0,4.0,524.0,ok
2024-01-18,Tomato,60,T27_N2P2K2,23.0,32.0,65.0,6.23,33.4,23.0,328.0,51.5,28.1,40.4,26.0,36.0,3.0,552.0,ok
2024-01-18,Tomato,62,T21_N2P0K2,21.0,29.0,60.0,6.35,36.3,22.2,295.0,41.3,27.8,42.6,15.0,40.0,1.0,206.0,ok
2024-01-18,Tomato,75,T4_N0P1K0,10.0,15.0,29.0,6.27,26.8,24.6,148.0,51.5,28.4,44.3,15.0,35.0,1.0,179.0,ok
2024-01-18,Tomato,79,T7_N0P2K0,23.0,32.0,65.0,6.27,32.0,24.0,329.0,46.0,28.7,39.6,14.0,35.0,0.0,0.0,ok
2024-01-18,Tomato,88,T1_N0P0K0,18.0,25.0,50.0,6.18,36.8,22.2,255.0,63.1,27.6,44.6,14.0,33.0,0.0,0.0,ok
2024-01-18,Tomato,94,T17_N1P2K1,21.0,30.0,60.0,6.55,37.2,22.2,305.0,63.8,28.0,38.0,8.0,37.0,0.0,0.0,ok
2024-01-18,Tomato,96,T6_N0P1K2,24.0,34.0,69.0,6.43,32.5,22.2,349.0,63.4,28.2,38.4,15.0,30.0,0.0,0.0,ok
2024-01-18,Tomato,99,T18_N1P2K2,26.0,36.0,73.0,6.31,32.5,22.2,369.0,63.1,28.5,37.9,18.0,39.0,0.0,0.0,ok
2024-01-18,Tomato,102,T24_N2P1K2,20.0,28.0,58.0,6.51,35.4,23.0,293.0,33.2,28.9,35.3,10.0,44.0,3.0,379.0,ok
2024-01-18,Tomato,107,T9_N0P2K2,22.0,31.0,62.0,6.34,35.1,22.2,314.0,54.2,27.7,47.5,15.0,42.0,0.0,0.0,ok
2024-01-18,Tomato,113,T11_N1P0K1,17.0,24.0,50.0,6.42,36.4,22.2,250.0,58.7,27.8,38.9,19.0,35.0,0.0,0.0,ok
2024-01-18,Tomato,119,T14_N1P1K1,12.0,17.0,35.0,7.62,32.7,22.6,177.0,67.0,27.2,40.8,15.0,36.0,0.0,0.0,ok
2024-01-18,Tomato,123,T13_N1P1K0,18.0,26.0,52.0,6.64,26.3,23.0,263.0,64.8,27.2,40.8,15.0,41.0,1.0,218.0,ok
2024-01-18,Tomato,133,T19_N2P0K0,17.0,23.0,47.0,6.23,33.8,22.2,237.0,59.0,27.9,39.5,18.0,38.0,0.0,0.0,ok
2024-01-25,Tomato,12,T4_N0P1K0,32.0,45.0,90.0,6.2,23.0,25.0,456.0,45.8,26.4,53.8,18.0,37.0,3.0,333.0,ok
2024-01-25,Tomato,12,T4_N0P1K0,32.0,45.0,90.0,6.2,23.0,25.0,456.0,45.8,26.4,53.8,18.0,37.0,3.0,333.0,ok
2024-01-25,Tomato,13,T7_N0P2K0,23.0,33.0,66.0,6.4,28.1,21.9,332.0,49.9,27.1,51.1,10.0,39.0,3.0,353.0,ok
2024-01-25,Tomato,13,T7_N0P2K0,23.0,33.0,66.0,6.4,28.1,21.9,332.0,49.9,27.1,51.1,10.0,39.0,3.0,353.0,ok
2024-01-25,Tomato,14,T18_N1P2K2,18.0,25.0,51.0,6.49,24.7,20.0,260.0,27.0,27.7,49.1,7.0,24.0,1.0,142.0,ok
2024-01-25,Tomato,14,T18_N1P2K2,18.0,25.0,51.0,6.49,24.7,20.0,260.0,27.0,27.7,49.1,7.0,24.0,1.0,142.0,ok
2024-01-25,Tomato,21,T25_N2P2K0,9.0,13.0,27.0,6.63,20.3,22.8,138.0,28.3,27.9,49.6,8.0,31.0,4.0,697.0,ok
2024-01-25,Tomato,21,T25_N2P2K0,9.0,13.0,27.0,6.63,20.3,22.8,138.0,28.3,27.9,49.6,8.0,31.0,4.0,697.0,ok
2024-01-25,Tomato,22,T3_N0P0K2,12.0,17.0,34.0,6.55,23.1,22.8,172.0,26.2,29.0,46.9,18.0,39.0,4.0,600.0,ok
2024-01-25,Tomato,22,T3_N0P0K2,12.0,17.0,34.0,6.55,23.1,22.8,172.0,26.2,29.0,46.9,18.0,39.0,4.0,600.0,ok
2024-01-25,Tomato,32,T20_N2P0K1,10.0,15.0,30.0,6.6,23.9,24.9,152.0,36.8,29.1,44.7,6.0,39.0,7.0,931.0,ok
2024-01-25,Tomato,34,T26_N2P2K1,13.0,18.0,36.0,6.36,23.5,28.2,182.0,38.0,29.1,45.1,14.0,40.0,3.0,440.0,ok
2024-01-25,Tomato,34,T26_N2P2K1,13.0,18.0,36.0,6.36,23.5,28.2,182.0,38.0,29.1,45.1,14.0,40.0,3.0,440.0,ok
2024-01-25,Tomato,36,T23_N2P1K1,0.0,0.0,0.0,7.0,0.0,29.6,0.0,35.2,29.1,51.0,13.0,38.0,6.0,1036.0,zero_sensor_value
2024-01-25,Tomato,36,T23_N2P1K1,0.0,0.0,0.0,7.0,0.0,29.6,0.0,35.2,29.1,51.0,13.0,38.0,6.0,1036.0,zero_sensor_value
2024-01-25,Tomato,41,T9_N0P2K2,7.0,11.0,22.0,6.56,23.4,22.4,111.0,37.9,28.4,49.4,7.0,39.0,5.0,675.0,ok
2024-01-25,Tomato,41,T9_N0P2K2,7.0,11.0,22.0,6.56,23.4,22.4,111.0,37.9,28.4,49.4,7.0,39.0,5.0,675.0,ok
2024-01-25,Tomato,44,T19_N2P0K0,9.0,13.0,27.0,6.52,20.7,24.0,136.0,40.2,29.2,46.3,22.0,40.0,3.0,476.0,ok
2024-01-25,Tomato,44,T19_N2P0K0,9.0,13.0,27.0,6.52,20.7,24.0,136.0,40.2,29.2,46.3,22.0,40.0,3.0,476.0,ok
2024-01-25,Tomato,46,T6_N0P1K2,12.0,17.0,35.0,6.47,19.4,25.6,178.0,44.2,29.4,46.9,22.0,36.0,6.0,918.0,ok
2024-01-25,Tomato,46,T6_N0P1K2,12.0,17.0,35.0,6.47,19.4,25.6,178.0,44.2,29.4,46.9,22.0,36.0,6.0,918.0,ok
2024-01-25,Tomato,47,T1_N0P0K0,19.0,26.0,53.0,6.84,15.2,25.6,270.0,41.7,29.6,47.0,10.0,44.0,5.0,732.0,ok
2024-01-25,Tomato,49,T24_N2P1K2,45.0,63.0,126.0,6.54,19.4,26.0,635.0,11.3,29.5,44.1,10.0,40.0,5.0,707.0,ok
2024-01-25,Tomato,49,T24_N2P1K2,45.0,63.0,126.0,6.54,19.4,26.0,635.0,11.3,29.5,44.1,10.0,40.0,5.0,707.0,ok
2024-01-25,Tomato,50,T10_N1P0K0,28.0,39.0,80.0,6.58,17.3,25.0,399.0,52.2,29.6,44.0,16.0,43.0,3.0,365.0,ok
2024-01-25,Tomato,50,T10_N1P0K0,28.0,39.0,80.0,6.58,17.3,25.0,399.0,52.2,29.6,44.0,16.0,43.0,3.0,365.0,ok
2024-01-25,Tomato,69,T22_N2P1K0,3.0,4.0,9.0,6.64,22.0,24.8,44.0,43.5,30.0,46.7,11.0,40.0,6.0,883.0,ok
2024-01-25,Tomato,69,T22_N2P1K0,3.0,4.0,9.0,6.64,22.0,24.8,44.0,43.5,30.0,46.7,11.0,40.0,6.0,883.0,ok
2024-01-25,Tomato,74,T15_N1P1K2,14.0,20.0,39.0,6.36,20.2,24.7,199.0,47.8,29.9,44.4,10.0,42.0,7.0,789.0,ok
2024-01-25,Tomato,74,T15_N1P1K2,14.0,20.0,39.0,6.36,20.2,24.7,199.0,47.8,29.9,44.4,10.0,42.0,7.0,789.0,ok
2024-01-25,Tomato,77,T11_N1P0K1,45.0,63.0,127.0,6.3,44.7,25.2,636.0,45.0,29.8,44.5,20.0,37.0,3.0,410.0,ok
2024-01-25,Tomato,77,T11_N1P0K1,45.0,63.0,127.0,6.3,44.7,25.2,636.0,45.0,29.8,44.5,20.0,37.0,3.0,410.0,ok
2024-01-25,Tomato,85,T17_N1P2K1,10.0,14.0,29.0,6.7,20.4,25.2,148.0,21.6,30.0,42.3,15.0,41.0,1.0,140.0,ok
2024-01-25,Tomato,85,T17_N1P2K1,10.0,14.0,29.0,6.7,20.4,25.2,148.0,21.6,30.0,42.3,15.0,41.0,1.0,140.0,ok
2024-01-25,Tomato,86,T2_N0P0K1,3.0,4.0,8.0,6.61,25.2,24.0,40.0,17.4,29.8,43.9,24.0,37.0,0.0,0.0,ok
2024-01-25,Tomato,86,T2_N0P0K1,3.0,4.0,8.0,6.61,25.2,24.0,40.0,17.4,29.8,43.9,24.0,37.0,0.0,0.0,ok
2024-01-25,Tomato,87,T5_N0P1K1,13.0,18.0,37.0,6.34,23.0,22.4,183.0,51.8,29.7,42.8,19.0,36.0,2.0,459.0,ok
2024-01-25,Tomato,87,T5_N0P1K1,13.0,18.0,37.0,6.34,23.0,22.4,183.0,51.8,29.7,42.8,19.0,36.0,2.0,459.0,ok
2024-01-25,Tomato,97,T27_N2P2K2,9.0,13.0,26.0,6.37,21.0,23.6,129.0,44.8,29.6,42.7,16.0,36.0,5.0,791.0,ok
2024-01-25,Tomato,97,T27_N2P2K2,9.0,13.0,26.0,6.37,21.0,23.6,129.0,44.8,29.6,42.7,16.0,36.0,5.0,791.0,ok
2024-01-25,Tomato,106,T21_N2P0K2,30.0,42.0,84.0,6.38,22.4,24.4,420.0,22.5,29.1,44.7,13.0,37.0,6.0,942.0,ok
2024-01-25,Tomato,106,T21_N2P0K2,30.0,42.0,84.0,6.38,22.4,24.4,420.0,22.5,29.1,44.7,13.0,37.0,6.0,942.0,ok
2024-01-25,Tomato,109,T8_N0P2K1,6.0,9.0,18.0,7.0,24.3,24.0,91.0,41.5,29.3,43.3,18.0,40.0,3.0,328.0,ok
2024-01-25,Tomato,109,T8_N0P2K1,6.0,9.0,18.0,7.0,24.3,24.0,91.0,41.5,29.3,43.3,18.0,40.0,3.0,328.0,ok
2024-01-25,Tomato,117,T12_N1P0K2,30.0,43.0,86.0,6.38,19.2,24.0,434.0,45.6,29.3,44.6,12.0,41.0,17.0,1199.0,ok
2024-01-25,Tomato,117,T12_N1P0K2,30.0,43.0,86.0,6.38,19.2,24.0,434.0,45.6,29.3,44.6,12.0,41.0,17.0,1199.0,ok
2024-01-25,Tomato,121,T16_N1P2K0,10.0,15.0,29.0,6.54,17.9,24.8,150.0,48.9,29.5,44.9,20.0,33.0,0.0,0.0,ok
2024-01-25,Tomato,121,T16_N1P2K0,10.0,15.0,29.0,6.54,17.9,24.8,150.0,48.9,29.5,44.9,20.0,33.0,0.0,0.0,ok
2024-01-25,Tomato,129,T14_N1P1K1,10.0,14.0,29.0,6.49,23.0,26.4,146.0,56.9,28.3,43.3,20.0,35.0,3.0,543.0,ok
2024-01-25,Tomato,129,T14_N1P1K1,10.0,14.0,29.0,6.49,23.0,26.4,146.0,56.9,28.3,43.3,20.0,35.0,3.0,543.0,ok
2024-01-25,Tomato,130,T13_N1P1K0,4.0,6.0,12.0,6.55,21.7,26.8,63.0,57.4,27.7,43.7,9.0,37.0,3.0,383.0,ok
2024-01-25,Tomato,130,T13_N1P1K0,4.0,6.0,12.0,6.55,21.7,26.8,63.0,57.4,27.7,43.7,9.0,37.0,3.0,383.0,ok
2024-02-01,Tomato,8,T6_N0P1K2,33.0,46.0,92.0,6.29,20.7,21.1,463.0,23.1,23.7,68.9,14.0,40.0,8.0,1008.0,ok
2024-02-01,Tomato,9,T14_N1P1K1,10.0,14.0,28.0,6.59,18.9,21.1,144.0,19.7,23.8,70.5,3.0,50.0,11.0,1107.0,ok
2024-02-01,Tomato,15,T13_N1P1K0,45.0,64.0,128.0,6.44,21.6,20.4,641.0,1.9,24.3,69.0,9.0,40.0,12.0,1381.0,ok
2024-02-01,Tomato,24,T12_N1P0K2,14.0,20.0,41.0,6.4,21.2,21.2,208.0,22.4,25.8,58.1,7.0,33.0,8.0,965.0,ok
2024-02-01,Tomato,27,T16_N1P2K0,19.0,27.0,55.0,6.18,18.0,21.2,275.0,36.1,25.6,62.7,15.0,30.0,8.0,1074.0,ok
2024-02-01,Tomato,29,T1_N0P0K0,45.0,64.0,128.0,6.65,16.8,21.6,641.0,40.8,24.8,64.8,9.0,36.0,7.0,992.0,ok
2024-02-01,Tomato,38,T7_N0P2K0,26.0,36.0,73.0,6.42,19.1,21.6,367.0,31.4,24.4,69.1,17.0,36.0,2.0,235.0,ok
2024-02-01,Tomato,43,T2_N0P0K1,65.0,95.0,193.0,6.33,16.8,20.7,923.0,23.1,25.6,58.6,13.0,54.0,7.0,813.0,ok
2024-02-01,Tomato,48,T18_N1P2K2,19.0,27.0,55.0,6.53,19.2,20.7,277.0,22.0,25.4,60.0,11.0,40.0,8.0,790.0,ok
2024-02-01,Tomato,53,T8_N0P2K1,21.0,30.0,61.0,6.25,19.2,21.8,304.0,28.5,25.0,62.5,17.0,40.0,8.0,1028.0,ok
2024-02-01,Tomato,55,T4_N0P1K0,45.0,64.0,128.0,6.6,17.3,21.8,642.0,36.8,25.2,62.4,8.0,34.0,9.0,1114.0,ok
2024-02-01,Tomato,63,T26_N2P2K1,32.0,46.0,91.0,6.46,19.1,23.0,457.0,64.6,25.5,60.8,11.0,27.0,2.0,289.0,ok
2024-02-01,Tomato,65,T3_N0P0K2,23.0,33.0,66.0,6.48,24.4,22.6,324.0,23.3,26.3,56.4,17.0,32.0,4.0,491.0,ok
2024-02-01,Tomato,70,T22_N2P1K0,16.0,24.0,47.0,6.32,24.0,23.8,237.0,25.6,26.1,59.7,6.0,34.0,5.0,656.0,ok
2024-02-01,Tomato,91,T10_N1P0K0,45.0,63.0,127.0,6.14,19.9,22.2,639.0,12.1,26.1,58.7,12.0,38.0,10.0,949.0,ok
2024-02-01,Tomato,92,T5_N0P1K1,46.0,64.0,128.0,6.69,17.8,22.2,644.0,13.6,25.9,60.0,11.0,39.0,7.0,792.0,ok
2024-02-01,Tomato,93,T11_N1P0K1,45.0,64.0,128.0,6.09,16.0,21.3,643.0,20.8,24.5,63.2,10.0,43.0,6.0,802.0,ok
